incident_id,location,sub_location,datetime_occurred,hour,part_of_day,crime_type,description,is_user_report,Risk_Label
MUM-2024-07278,Powai,Saki Vihar Road,05-10-2024 12:21,12,Afternoon,Theft,Personal belongings taken from a parked two-wheeler outside Saki Vihar Road while owner shopped nearby.,FALSE,Low
MUM-2024-05710,Powai,Hiranandani Gardens,05-08-2024 18:09,18,Evening,Sexual Harassment,A complaint filed about harassment at Hiranandani Gardens after an incident on public transport.,FALSE,High
MUM-2023-12079,Powai,Powai Lake,02-02-2023 08:43,8,Morning,Theft,A commuter reported a phone snatched from their bag on a crowded vehicle near Powai Lake.,FALSE,Low
MUM-2024-06688,Colaba,Colaba Causeway,28-01-2024 18:20,18,Evening,Assault,"An altercation turned physical outside a popular eatery in Colaba Causeway, leaving the victim with minor injuries.",FALSE,High
MUM-2024-06419,Marine Drive,Wankhede Vicinity,31-07-2024 03:24,3,Night,Vandalism,"Graffiti and broken windows found at a shopfront in Wankhede Vicinity, incident likely occurred night.",FALSE,High
MUM-2023-10432,Cuffe Parade,Cuffe Parade Market,04-05-2023 20:10,20,Evening,Theft,Shopkeeper noticed items missing from a stall at Cuffe Parade Market during the evening rush.,TRUE,Medium
MUM-2022-09983,Colaba,Gateway Circle,18-03-2022 05:05,5,Night,Assault,Two individuals fought near Gateway Circle after a verbal dispute escalated late night.,FALSE,High
MUM-2024-19074,Thane,Kopri,25-01-2024 17:11,17,Evening,Assault,Two individuals fought near Kopri after a verbal dispute escalated late evening.,FALSE,High
MUM-2023-04630,Chembur,Deonar,20-08-2023 07:48,7,Morning,Public Disturbance,"Loud rowdy crowd reported outside a bar at Deonar, police were called for crowd control.",FALSE,Low
MUM-2022-08863,Marine Drive,Girgaum Chowpatty,06-02-2022 18:00,18,Evening,Drug Offense,Reports of drug peddling around a market area at Girgaum Chowpatty prompted a follow-up investigation.,FALSE,Medium
MUM-2023-04668,Worli,Prabhadevi Junction,30-04-2023 19:00,19,Evening,Fraud,Individual reported identity misuse after receiving calls claiming to be bank officials during evening.,FALSE,Medium
MUM-2023-14164,Juhu,JVPD Scheme,24-04-2023 12:21,12,Afternoon,Theft,Personal belongings taken from a parked two-wheeler outside JVPD Scheme while owner shopped nearby.,FALSE,Low
MUM-2022-00386,Cuffe Parade,Badhwar Park,10-12-2022 09:02,9,Morning,Fraud,"A victim reported a suspicious transaction after responding to a message promising returns, linked to a contact based near Cuffe Parade.",FALSE,Medium
MUM-2022-04187,Marine Drive,Netaji Subhash Marg,04-02-2022 10:22,10,Morning,Theft,Shopkeeper noticed items missing from a stall at Netaji Subhash Marg during the morning rush.,FALSE,Low
MUM-2023-05346,Bandra,Carter Road,28-10-2023 16:03,16,Afternoon,Public Disturbance,Motorists reported reckless driving and honking causing public disturbance near Carter Road.,FALSE,Low
MUM-2023-02196,Dharavi,Lohar Chawl,08-12-2023 18:36,18,Evening,Assault,Two individuals fought near Lohar Chawl after a verbal dispute escalated late evening.,TRUE,High
MUM-2023-14991,Worli,Prabhadevi Junction,18-05-2023 12:28,12,Afternoon,Sexual Harassment,Commuter reported inappropriate touching on a crowded bus near Prabhadevi Junction in the afternoon.,FALSE,High
MUM-2023-12635,Marine Drive,Wankhede Vicinity,06-09-2023 09:02,9,Morning,Vandalism,"Graffiti and broken windows found at a shopfront in Wankhede Vicinity, incident likely occurred morning.",TRUE,Low
MUM-2022-01078,Worli,Lower Parel Border,28-04-2022 01:16,1,Night,Burglary,Residential unit in Lower Parel Border reported forced entry; valuables missing from bedroom.,FALSE,High
MUM-2024-06287,Cuffe Parade,Cuffe Parade Promenade,25-08-2024 19:24,19,Evening,Drug Offense,Suspected narcotics recovered during a raid in a lane off Cuffe Parade Promenade.,FALSE,Medium
MUM-2023-05934,Andheri West,Veera Desai Road,04-07-2023 02:40,2,Night,Arson,Suspicious fire observed at an abandoned warehouse near Veera Desai Road late night.,FALSE,High
MUM-2023-18513,Bandra,Carter Road,04-12-2023 19:25,19,Evening,Sexual Harassment,Commuter reported inappropriate touching on a crowded bus near Carter Road in the evening.,FALSE,High
MUM-2022-19718,Cuffe Parade,Cuffe Parade Promenade,02-03-2022 10:39,10,Morning,Fraud,Fake rental listing led to advance payment loss for an apartment in Cuffe Parade.,FALSE,Medium
MUM-2024-13364,Colaba,Colaba Causeway,20-09-2024 01:03,1,Night,Assault,Two individuals fought near Colaba Causeway after a verbal dispute escalated late night.,TRUE,High
MUM-2023-08073,Marine Drive,Netaji Subhash Marg,10-07-2023 21:07,21,Night,Vandalism,"Public property damaged at Netaji Subhash Marg, including benches and signage.",FALSE,High
MUM-2023-17021,Cuffe Parade,Cuffe Parade Market,07-04-2023 20:27,20,Evening,Theft,Personal belongings taken from a parked two-wheeler outside Cuffe Parade Market while owner shopped nearby.,FALSE,Medium
MUM-2024-09544,Juhu,JVPD Scheme,01-12-2024 19:33,19,Evening,Assault,"A passerby was pushed during a scuffle at JVPD Scheme, witnesses report a group confrontation.",FALSE,High
MUM-2022-19095,Marine Drive,Girgaum Chowpatty,16-12-2022 19:00,19,Evening,Public Disturbance,Motorists reported reckless driving and honking causing public disturbance near Girgaum Chowpatty.,FALSE,Medium
MUM-2023-13356,Marine Drive,Girgaum Chowpatty,22-06-2023 22:20,22,Night,Vandalism,"Public property damaged at Girgaum Chowpatty, including benches and signage.",FALSE,High
MUM-2024-18632,Dharavi,Lohar Chawl,06-04-2024 02:25,2,Night,Assault,"An altercation turned physical outside a popular eatery in Lohar Chawl, leaving the victim with minor injuries.",FALSE,High
MUM-2022-02849,Chembur,Tilak Nagar,03-07-2022 20:43,20,Evening,Public Disturbance,"Loud rowdy crowd reported outside a bar at Tilak Nagar, police were called for crowd control.",FALSE,Medium
MUM-2022-12792,Worli,Worli Sea Face,29-05-2022 06:12,6,Morning,Theft,Personal belongings taken from a parked two-wheeler outside Worli Sea Face while owner shopped nearby.,FALSE,Low
MUM-2024-07723,Thane,Majiwada,25-05-2024 14:37,14,Afternoon,Theft,A commuter reported a handbag snatched from their bag on a crowded vehicle near Majiwada.,FALSE,Low
MUM-2024-00813,Chembur,Tilak Nagar,01-04-2024 09:26,9,Morning,Theft,A commuter reported a backpack snatched from their bag on a crowded vehicle near Tilak Nagar.,FALSE,Low
MUM-2022-11194,Andheri West,Veera Desai Road,28-06-2022 02:10,2,Night,Burglary,Household electronics stolen after burglars broke into a home on Veera Desai Road street.,FALSE,High
MUM-2024-05136,Dharavi,Lohar Chawl,18-07-2024 16:58,16,Afternoon,Assault,Two individuals fought near Lohar Chawl after a verbal dispute escalated late afternoon.,FALSE,High
MUM-2024-08511,Thane,Majiwada,26-02-2024 16:49,16,Afternoon,Theft,A commuter reported a handbag snatched from their bag on a crowded vehicle near Majiwada.,FALSE,Low
MUM-2022-07435,Thane,Vartak Nagar,04-02-2022 09:21,9,Morning,Theft,Personal belongings taken from a parked two-wheeler outside Vartak Nagar while owner shopped nearby.,FALSE,Low
MUM-2022-16477,Thane,Ghodbunder Road,30-12-2022 06:40,6,Morning,Theft,Personal belongings taken from a parked two-wheeler outside Ghodbunder Road while owner shopped nearby.,FALSE,Low
MUM-2023-00937,Andheri West,SV Road,05-09-2023 16:20,16,Afternoon,Theft,A commuter reported a parcel snatched from their bag on a crowded vehicle near SV Road.,FALSE,Low
MUM-2024-11966,Dharavi,Central Dharavi,08-02-2024 19:15,19,Evening,Assault,"A passerby was pushed during a scuffle at Central Dharavi, witnesses report a group confrontation.",FALSE,High
MUM-2024-01693,Marine Drive,Wankhede Vicinity,15-08-2024 13:39,13,Afternoon,Assault,Two individuals fought near Wankhede Vicinity after a verbal dispute escalated late afternoon.,FALSE,High
MUM-2022-06217,Ghatkopar,Kailash Nagar,04-06-2022 13:13,13,Afternoon,Theft,Personal belongings taken from a parked two-wheeler outside Kailash Nagar while owner shopped nearby.,FALSE,Low
MUM-2022-09460,Marine Drive,Girgaum Chowpatty,22-06-2022 20:45,20,Evening,Assault,Two individuals fought near Girgaum Chowpatty after a verbal dispute escalated late evening.,FALSE,High
MUM-2023-12528,Andheri West,Veera Desai Road,11-03-2023 14:47,14,Afternoon,Theft,Personal belongings taken from a parked two-wheeler outside Veera Desai Road while owner shopped nearby.,FALSE,Low
MUM-2024-15485,Cuffe Parade,Cuffe Parade Market,31-01-2024 18:07,18,Evening,Vandalism,"Public property damaged at Cuffe Parade Market, including benches and signage.",FALSE,Medium
MUM-2024-05793,Chembur,Chembur Causeway,11-12-2024 17:39,17,Evening,Armed Robbery,Two masked suspects threatened a store employee with a knife and fled with cash from Chembur Causeway.,FALSE,High
MUM-2024-12267,Powai,Saki Vihar Road,29-09-2024 17:28,17,Evening,Theft,Shopkeeper noticed items missing from a stall at Saki Vihar Road during the evening rush.,FALSE,Medium
MUM-2022-02222,Juhu,Juhu Beachfront,14-09-2022 19:40,19,Evening,Public Disturbance,Neighbors complained of a public brawl and property damage in the Juhu Beachfront area during evening.,FALSE,Medium
MUM-2022-15758,Thane,Vartak Nagar,14-05-2022 19:39,19,Evening,Theft,Shopkeeper noticed items missing from a stall at Vartak Nagar during the evening rush.,FALSE,Medium
MUM-2023-04694,Ghatkopar,R City Area,22-10-2023 13:32,13,Afternoon,Public Disturbance,Motorists reported reckless driving and honking causing public disturbance near R City Area.,FALSE,Low
MUM-2023-10109,Andheri West,Versova Market,08-01-2023 18:30,18,Evening,Assault,"A passerby was pushed during a scuffle at Versova Market, witnesses report a group confrontation.",FALSE,High
MUM-2022-05108,Ghatkopar,Kailash Nagar,11-05-2022 13:33,13,Afternoon,Theft,Personal belongings taken from a parked two-wheeler outside Kailash Nagar while owner shopped nearby.,TRUE,Low
MUM-2023-13481,Dharavi,Central Dharavi,18-07-2023 22:38,22,Night,Burglary,Unauthorized entry into a second-floor flat at Central Dharavi while occupants were away.,FALSE,High
MUM-2023-04746,Colaba,Gateway Circle,16-07-2023 12:46,12,Afternoon,Theft,A commuter reported a parcel snatched from their bag on a crowded vehicle near Gateway Circle.,FALSE,Low
MUM-2022-01605,Marine Drive,Girgaum Chowpatty,04-07-2022 07:58,7,Morning,Theft,A commuter reported a laptop bag snatched from their bag on a crowded vehicle near Girgaum Chowpatty.,FALSE,Low
MUM-2022-17396,Marine Drive,Girgaum Chowpatty,16-10-2022 12:49,12,Afternoon,Cybercrime,Business email compromise attempted for a firm located in the commercial area around Marine Drive.,FALSE,Medium
MUM-2022-16864,Marine Drive,Girgaum Chowpatty,22-03-2022 07:58,7,Morning,Assault,"An altercation turned physical outside a popular eatery in Girgaum Chowpatty, leaving the victim with minor injuries.",FALSE,High
MUM-2022-08214,Chembur,Chembur Causeway,21-10-2022 20:19,20,Evening,Public Disturbance,Motorists reported reckless driving and honking causing public disturbance near Chembur Causeway.,FALSE,Medium
MUM-2022-01093,Cuffe Parade,Badhwar Park,11-11-2022 12:14,12,Afternoon,Burglary,Household electronics stolen after burglars broke into a home on Badhwar Park street.,FALSE,Medium
MUM-2022-13885,Juhu,Juhu Beachfront,17-12-2022 13:47,13,Afternoon,Theft,Personal belongings taken from a parked two-wheeler outside Juhu Beachfront while owner shopped nearby.,FALSE,Low
MUM-2024-06312,Ghatkopar,Station Road,19-07-2024 18:35,18,Evening,Public Disturbance,"Loud rowdy crowd reported outside a bar at Station Road, police were called for crowd control.",FALSE,Medium
MUM-2023-09013,Powai,Powai Lake,17-07-2023 08:45,8,Morning,Theft,Shopkeeper noticed items missing from a stall at Powai Lake during the morning rush.,FALSE,Low
MUM-2022-00352,Thane,Majiwada,08-04-2022 19:21,19,Evening,Drug Offense,Police detained individuals with small quantities of drugs near Majiwada during a evening check.,FALSE,Medium
MUM-2024-14783,Bandra,Bandra Station,25-01-2024 18:52,18,Evening,Drug Offense,Suspected narcotics recovered during a raid in a lane off Bandra Station.,FALSE,Medium
MUM-2022-01531,Chembur,Deonar,05-03-2022 18:44,18,Evening,Assault,"An altercation turned physical outside a popular eatery in Deonar, leaving the victim with minor injuries.",TRUE,High
MUM-2023-13592,Cuffe Parade,Cuffe Parade Market,01-06-2023 17:47,17,Evening,Assault,"An altercation turned physical outside a popular eatery in Cuffe Parade Market, leaving the victim with minor injuries.",TRUE,High
MUM-2023-15216,Ghatkopar,Station Road,05-04-2023 21:18,21,Night,Public Disturbance,"Loud rowdy crowd reported outside a bar at Station Road, police were called for crowd control.",FALSE,High
MUM-2024-11541,Colaba,Colaba Causeway,05-08-2024 15:55,15,Afternoon,Fraud,"A victim reported a suspicious transaction after responding to a message promising returns, linked to a contact based near Colaba.",FALSE,Medium
MUM-2023-00219,Dharavi,Central Dharavi,23-10-2023 02:37,2,Night,Burglary,Residential unit in Central Dharavi reported forced entry; valuables missing from bedroom.,FALSE,High
MUM-2024-06814,Colaba,Leopold Cafe Area,14-08-2024 09:44,9,Morning,Fraud,Fake rental listing led to advance payment loss for an apartment in Colaba.,FALSE,Medium
MUM-2022-05358,Cuffe Parade,Cuffe Parade Market,20-08-2022 16:12,16,Afternoon,Cybercrime,Business email compromise attempted for a firm located in the commercial area around Cuffe Parade.,FALSE,Medium
MUM-2024-15730,Marine Drive,Netaji Subhash Marg,23-10-2024 17:17,17,Evening,Theft,Shopkeeper noticed items missing from a stall at Netaji Subhash Marg during the evening rush.,FALSE,Medium
MUM-2022-13044,Marine Drive,Wankhede Vicinity,12-03-2022 18:34,18,Evening,Fraud,"A victim reported a suspicious transaction after responding to a message promising returns, linked to a contact based near Marine Drive.",FALSE,Medium
MUM-2024-01454,Ghatkopar,R City Area,23-06-2024 21:07,21,Night,Public Disturbance,Neighbors complained of a public brawl and property damage in the R City Area area during night.,FALSE,High
MUM-2024-14933,Juhu,JVPD Scheme,09-01-2024 19:42,19,Evening,Public Disturbance,Neighbors complained of a public brawl and property damage in the JVPD Scheme area during evening.,FALSE,Medium
MUM-2022-04741,Dharavi,Central Dharavi,18-08-2022 19:43,19,Evening,Vandalism,Vehicles had tires slashed overnight in the parking lane near Central Dharavi.,FALSE,Medium
MUM-2023-02815,Juhu,JVPD Scheme,26-12-2023 19:32,19,Evening,Public Disturbance,Neighbors complained of a public brawl and property damage in the JVPD Scheme area during evening.,FALSE,Medium
MUM-2022-07887,Worli,Lower Parel Border,24-06-2022 11:10,11,Morning,Theft,Shopkeeper noticed items missing from a stall at Lower Parel Border during the morning rush.,FALSE,Low
MUM-2023-04974,Bandra,Carter Road,18-05-2023 15:15,15,Afternoon,Vandalism,"Graffiti and broken windows found at a shopfront in Carter Road, incident likely occurred afternoon.",FALSE,Low
MUM-2023-01183,Colaba,Gateway Circle,05-06-2023 14:53,14,Afternoon,Burglary,Unauthorized entry into a second-floor flat at Gateway Circle while occupants were away.,FALSE,Medium
MUM-2023-10036,Worli,Lower Parel Border,06-08-2023 19:30,19,Evening,Assault,Two individuals fought near Lower Parel Border after a verbal dispute escalated late evening.,FALSE,High
MUM-2022-03948,Dharavi,Lohar Chawl,20-05-2022 01:07,1,Night,Burglary,Residential unit in Lohar Chawl reported forced entry; valuables missing from bedroom.,FALSE,High
MUM-2022-03190,Bandra,Pali Hill,16-04-2022 13:42,13,Afternoon,Fraud,"A victim reported a suspicious transaction after responding to a message promising returns, linked to a contact based near Bandra.",FALSE,Medium
MUM-2022-14481,Marine Drive,Girgaum Chowpatty,24-12-2022 11:04,11,Morning,Theft,Personal belongings taken from a parked two-wheeler outside Girgaum Chowpatty while owner shopped nearby.,TRUE,Low
MUM-2024-19827,Ghatkopar,R City Area,02-10-2024 10:00,10,Morning,Theft,Personal belongings taken from a parked two-wheeler outside R City Area while owner shopped nearby.,FALSE,Low
MUM-2024-09624,Ghatkopar,R City Area,22-04-2024 00:37,0,Night,Vandalism,"Graffiti and broken windows found at a shopfront in R City Area, incident likely occurred night.",TRUE,High
MUM-2024-01007,Worli,Lower Parel Border,22-09-2024 04:00,4,Night,Burglary,Unauthorized entry into a second-floor flat at Lower Parel Border while occupants were away.,FALSE,High
MUM-2022-02326,Bandra,Carter Road,11-02-2022 05:24,5,Night,Armed Robbery,Two masked suspects threatened a store employee with a knife and fled with cash from Carter Road.,FALSE,High
